time	Loc01	Loc02	Loc03	Loc04	Loc05	Loc06	Loc07	Loc08	Loc09	Loc10	Loc11	Loc12	Loc13	Loc14	Loc15	Loc16	Loc17	Loc18	Loc19	Loc20	Loc21	Loc22	Loc23	Loc24	Loc25	Loc26	Loc27	Loc28	Loc29	Loc30	Loc31	Loc32	Loc33	Loc34	Loc35	Loc36	Loc37	Loc38	Loc39	Loc40	Loc41	Loc42	Loc43	Loc44	Loc45	Loc46	Loc47	Loc48	Loc49	Loc50	Loc51	Loc52	Loc53	Loc54	Loc55	Loc56	Loc57	Loc58	Loc59	Loc60	Loc61	Loc62	Loc63	Loc64	Loc65	Loc66	Loc67	Loc68	Loc69	Loc70	Loc71	Loc72	Loc73	Loc74	Loc75	Loc76	Loc77	Loc78	Loc79	Loc80	Loc81	Loc82	Loc83	Loc84	Loc85	Loc86	Loc87	Loc88	Loc89	Loc90	Loc91	Loc92	Loc93	Loc94	Loc95	Loc96
184434485	0	0	0	0	0	0	0	0	146	0	0	0	0	0	1	0	25	0	0	0	127	36	0	117	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	6	8	72	254	42	383	4	64	0	49	35	65	84	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	58	0	128	0	35	76	93	0	0	0	87	113	78	1	0	0	0	69	0	0	0	0	0
184467845	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	7	0	0	0	81	31	0	94	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	59	202	22	319	1	33	0	29	22	40	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	107	92	17	43	168	0	0	0	78	118	72	0	0	0	0	89	0	0	0	0	0
184501139	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	32	0	0	0	48	5	0	52	0	0	0	0	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	39	129	9	184	0	8	0	19	13	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	64	0	66	57	7	30	167	0	13	0	33	163	63	0	0	0	0	147	0	0	0	0	0
184534717	0	0	0	0	0	0	0	0	4	0	31	0	0	47	0	0	64	0	0	0	31	0	0	40	29	0	0	0	89	0	0	0	0	0	0	0	10	0	0	0	0	0	0	23	193	4	85	0	10	0	1	10	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	46	0	192	48	6	16	102	0	31	0	18	150	36	1	0	0	0	108	0	0	0	0	0
184567853	69	0	0	0	0	0	0	0	0	0	98	0	0	98	0	15	76	119	0	0	21	0	0	127	117	0	0	0	121	0	0	0	0	0	0	0	6	0	0	0	0	0	0	15	118	1	98	0	9	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	30	0	187	46	1	12	83	0	3	0	2	81	19	0	0	0	0	46	0	0	0	0	0
184602045	78	0	0	0	0	0	0	0	0	76	110	0	0	66	0	115	72	82	0	0	11	0	0	53	54	0	0	0	161	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	115	0	33	0	4	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	24	0	110	18	0	72	45	0	0	0	0	49	9	0	0	0	0	43	0	0	0	0	0
184634741	37	0	0	0	0	0	0	0	0	78	73	0	0	52	0	58	37	126	0	0	6	0	0	56	45	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	39	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	67	0	1	19	28	0	0	0	0	26	3	0	99	0	0	43	0	0	0	0	0
184667820	0	0	0	0	0	0	0	0	0	82	2	0	0	12	0	45	0	98	0	0	1	0	0	34	26	0	0	0	114	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	32	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	6	0	62	0	32	12	20	0	0	0	0	18	0	0	147	0	0	30	0	0	0	0	0
184701174	0	0	0	2	0	0	0	0	0	64	0	0	0	0	0	28	0	81	0	0	0	0	0	10	3	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	4	0	62	0	95	0	17	78	0	0	0	9	0	0	125	0	0	27	0	0	0	0	0
184734849	28	0	0	90	0	0	0	0	0	50	0	0	0	0	0	7	0	55	0	0	1	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	20	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	1	0	173	35	61	0	12	57	0	51	0	5	0	0	77	0	0	14	0	0	0	0	0
184767798	143	0	0	130	0	0	0	0	0	20	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	21	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	39	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	167	195	42	0	10	57	0	115	0	0	0	0	38	0	0	6	0	0	0	82	0
184801141	101	0	0	75	0	0	0	0	0	10	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	19	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	48	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	202	150	31	0	7	20	0	74	0	0	0	0	17	0	0	6	0	0	0	112	0
184834493	52	0	0	55	0	0	0	0	15	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	11	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	43	0	0	0	0	85	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	42	8	35	5	0	0	50	0	0	0	0	8	0	0	3	0	0	0	61	0
184867900	40	0	0	23	0	0	0	0	139	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	28	0	0	0	0	0	0	0	0	0	15	0	0	0	0	43	0	0	0	0	82	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	17	18	103	1	0	0	14	0	0	0	0	3	0	0	2	0	0	0	45	0
184901214	30	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	48	0	0	0	0	0	5	0	32	0	14	0	0	87	0	44	0	0	0	0	81	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	70	0	120	69	0	0	0	5	0	0	0	0	0	0	0	2	0	0	24	14	0
184934686	18	0	0	0	0	0	0	0	73	0	0	0	0	0	23	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	124	0	62	0	13	0	0	179	0	49	0	0	0	1	71	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	94	85	0	85	60	1	0	0	10	0	105	0	0	0	0	0	5	0	0	76	0	0
184968149	11	0	0	0	0	0	0	0	41	0	0	0	0	0	136	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	188	0	0	0	13	59	0	73	0	60	0	0	0	0	62	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	83	33	81	37	0	0	0	48	0	47	0	0	0	0	0	1	0	0	65	0	0
185001502	8	0	0	0	0	0	0	0	53	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	7	117	0	159	0	21	0	0	45	0	26	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	7	40	59	54	31	4	0	0	0	0	0	166	0	0	0	0	0	0	0	0	54	0	0
185034707	3	0	0	0	0	0	0	0	126	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	7	101	0	153	0	0	0	0	68	32	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	36	3	47	174	0	0	0	0	63	0	0	110	0	89	0	0	0	1	0	0	50	0	0
185068361	1	0	6	0	0	0	0	0	50	0	0	0	22	0	80	0	1	0	0	0	32	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	9	98	0	98	0	0	0	0	85	74	0	0	0	6	0	0	0	0	0	0	0	0	0	0	99	0	84	0	0	51	0	67	267	0	0	0	0	79	0	0	57	0	83	0	0	0	1	0	0	23	0	0
185102624	1	0	33	0	0	0	0	0	17	0	0	0	55	0	58	0	63	0	0	0	122	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	6	167	0	25	0	0	0	0	60	109	0	0	0	3	0	0	0	0	0	0	0	0	0	0	61	0	77	0	0	39	0	110	171	0	0	0	0	48	11	0	212	0	93	3	0	13	0	12	0	3	0	0
185134515	1	0	38	0	0	0	0	0	4	0	0	0	40	0	34	0	0	0	0	0	120	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	5	175	0	0	0	0	2	0	40	160	0	0	0	2	0	0	0	0	0	0	0	0	0	0	53	0	42	0	0	5	0	50	122	0	0	0	0	25	177	0	375	0	248	82	0	131	0	55	0	0	0	0
185168565	0	0	30	0	0	0	0	0	4	0	0	0	13	0	21	0	0	0	0	0	81	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	2	208	0	0	0	0	101	0	8	195	0	0	0	1	0	0	0	0	0	0	0	0	0	0	73	0	10	0	45	0	0	33	82	0	0	0	0	0	126	0	199	0	150	67	0	227	0	56	0	0	0	0
185201287	0	0	10	0	0	0	30	0	1	0	0	0	1	0	18	0	0	0	0	0	104	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	83	3	114	0	0	1	0	41	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	76	0	0	24	35	0	88	80	0	0	358	105	87	0	50	58	0	383	0	0	0	0	0	0
185234749	0	0	0	0	0	0	118	74	0	0	19	0	0	0	14	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	57	3	65	0	0	11	0	35	0	0	106	0	0	0	0	4	0	0	0	0	0	0	0	0	0	25	0	0	0	37	0	0	0	19	0	58	42	0	0	259	128	55	0	5	39	0	355	0	0	0	0	0	0
185268183	0	0	0	0	0	0	68	46	0	0	57	0	0	0	11	0	0	0	0	0	46	1	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	1	27	0	0	19	0	167	0	0	73	0	0	0	0	135	0	0	0	0	0	0	0	0	0	2	0	0	0	117	0	0	0	16	0	50	45	0	0	237	93	42	0	5	129	0	305	0	0	0	0	0	0
185301719	0	0	0	0	0	0	61	107	0	0	78	0	0	96	5	0	67	0	0	0	75	7	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	10	0	0	15	0	147	0	0	43	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	33	0	0	114	0	0	0	8	0	63	45	0	0	87	44	29	0	3	126	0	101	0	0	0	0	0	0
185334814	0	0	0	0	0	0	36	233	0	129	65	0	0	44	2	0	84	0	0	0	100	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	75	0	6	0	0	0	0	91	0	0	24	0	0	0	0	120	0	0	0	0	0	0	0	0	11	0	63	0	0	65	0	0	0	0	13	44	135	0	0	56	7	27	0	3	84	0	42	0	0	0	0	0	0
185367805	0	0	0	0	0	0	13	176	0	62	43	0	0	39	0	0	44	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	15	54	0	5	0	0	0	0	65	0	0	15	0	0	0	0	109	0	0	0	0	0	0	0	0	12	0	30	0	0	83	0	0	0	0	112	8	39	0	0	26	0	23	0	3	71	0	6	0	0	0	0	0	0
185401196	0	0	0	0	0	0	0	37	0	80	10	0	0	28	0	0	22	0	10	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	128	36	0	1	0	0	0	0	36	76	0	9	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	25	0	0	164	0	0	0	0	109	0	12	0	0	14	0	19	0	0	59	0	6	0	0	0	0	0	0
185434976	0	0	0	0	0	0	0	109	0	57	1	0	0	15	100	0	7	0	59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	102	19	70	0	0	0	0	0	19	98	0	0	0	0	0	0	12	0	108	0	0	0	0	0	0	0	0	42	0	0	116	0	0	0	0	71	0	4	0	0	8	0	19	0	1	44	0	8	0	0	0	0	0	0
185471072	0	0	0	0	0	0	0	46	0	31	0	0	0	4	54	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	158	9	11	0	0	0	0	0	10	108	0	0	0	0	0	0	3	0	95	0	0	0	0	0	0	0	0	162	0	0	106	0	0	0	0	67	20	0	0	0	6	0	19	0	0	34	0	6	0	0	0	0	0	0
185501458	0	0	0	0	0	0	0	45	108	10	0	0	0	0	35	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	135	3	104	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	163	0	0	133	0	0	5	0	53	84	0	0	0	30	0	13	0	0	25	0	6	0	0	0	0	0	0
185534861	0	0	0	0	0	0	0	0	67	2	0	0	0	0	36	0	23	0	38	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	196	2	146	0	0	70	0	0	0	87	85	0	0	0	0	27	0	0	30	0	0	0	0	0	0	0	0	235	0	0	117	59	0	4	0	36	41	0	0	0	26	0	7	0	0	18	0	4	0	0	0	0	0	0
185568055	0	0	0	0	0	0	0	0	54	0	0	0	0	0	25	0	30	0	15	0	115	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	33	0	0	0	0	0	283	0	109	0	0	57	0	0	0	63	112	0	0	0	0	81	0	0	74	0	0	0	0	0	0	0	0	189	0	0	73	171	159	24	0	21	1	0	0	0	6	0	6	0	0	12	0	2	0	0	96	0	0	0
185601485	0	0	0	0	0	0	0	0	26	0	0	0	0	0	22	0	59	0	1	0	92	2	0	0	0	0	0	0	0	0	60	0	0	0	0	0	23	0	0	0	0	0	219	0	238	0	0	185	0	0	0	42	71	0	0	0	0	67	0	0	124	0	0	0	0	0	0	0	0	120	0	0	56	221	207	106	0	14	0	0	0	0	0	0	7	0	0	5	0	1	0	0	70	0	0	0
185634481	0	0	41	0	0	0	0	0	15	0	0	0	0	0	12	0	96	0	0	0	180	13	0	37	0	0	0	3	0	0	2	0	0	0	0	0	91	0	0	0	0	0	163	0	234	0	0	182	0	0	0	14	50	0	0	0	0	52	0	0	95	0	0	0	0	0	95	0	0	56	0	0	46	168	169	155	0	7	0	0	0	0	0	0	2	0	0	5	0	0	0	0	63	0	0	0
185668174	0	0	38	0	0	0	0	0	5	0	0	0	0	0	9	0	106	0	0	0	89	4	0	184	0	0	0	10	0	0	0	0	0	0	0	0	102	27	0	0	0	0	117	0	173	0	0	86	0	0	0	9	37	0	0	0	0	31	0	0	55	0	0	0	0	0	64	0	0	0	0	0	27	97	92	275	0	3	0	0	0	0	0	0	2	0	0	1	12	0	0	0	57	0	0	0
185701391	0	0	46	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	64	0	0	130	0	0	0	7	0	0	0	0	0	0	0	65	86	37	0	0	0	0	86	0	269	0	0	151	21	0	0	2	30	0	0	0	0	3	0	0	44	0	0	0	0	0	61	0	0	0	0	0	16	68	50	135	69	4	0	0	93	0	0	0	4	14	0	0	124	0	0	0	25	0	0	0
185734678	0	0	34	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	37	0	0	84	0	0	0	1	0	0	0	0	0	0	0	27	68	37	0	0	0	0	3	0	266	0	0	115	124	0	0	0	22	0	0	0	0	0	0	0	38	0	0	0	0	0	51	0	0	0	0	0	5	28	34	77	83	0	0	0	64	0	0	0	141	21	0	0	108	0	0	0	16	102	0	0
185767811	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	15	99	0	55	0	0	0	1	0	0	0	0	0	0	0	0	36	10	0	0	0	0	1	0	170	0	0	136	60	0	0	0	17	0	69	0	0	0	0	0	34	0	0	0	0	0	37	0	0	0	0	0	6	18	22	46	139	0	0	0	51	0	0	0	114	5	0	0	74	0	0	0	10	104	0	0
185801156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	79	0	37	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	148	0	142	0	0	63	36	0	0	0	14	0	115	0	0	0	0	0	26	0	0	0	0	0	17	0	0	0	0	0	2	23	18	44	132	0	5	0	32	0	0	0	51	0	0	0	44	0	0	0	3	70	0	0
185834509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	58	0	22	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	99	0	114	82	0	66	33	0	0	0	7	0	69	0	0	0	0	0	20	0	0	0	0	0	11	0	0	0	0	0	1	93	9	29	83	0	88	0	3	62	0	0	1	0	0	0	22	0	0	0	3	38	0	0
185868038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	48	0	0	0	0	0	33	0	22	83	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	27	0	49	166	0	114	22	1	0	0	9	0	67	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	48	2	4	46	0	117	0	0	110	0	0	1	0	0	0	42	0	0	0	0	16	0	0
185901601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	36	0	0	0	0	0	24	0	11	215	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	63	0	22	86	0	310	3	29	0	0	4	0	74	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	41	34	27	91	0	213	0	0	83	0	0	128	0	0	0	41	0	0	0	0	7	0	0
185934777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	14	0	0	0	0	0	16	0	4	161	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	32	0	12	118	0	222	0	0	0	0	1	0	54	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	22	78	38	33	0	178	0	0	44	101	0	268	0	3	0	3	0	0	0	0	2	0	0
185968109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	8	0	2	104	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	2	103	0	169	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	2	107	33	32	8	140	0	0	8	109	0	259	0	218	0	0	0	0	0	0	1	0	0
186001536	0	0	0	0	0	0	0	0	0	31	0	0	0	0	29	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	63	0	0	0	0	0	1	0	0	0	0	0	2	0	0	38	0	134	0	0	0	0	0	54	9	0	0	0	0	0	1	0	0	0	0	0	0	0	81	0	0	0	0	0	234	26	38	107	1	0	0	0	96	0	153	0	154	61	0	0	0	0	0	0	0	0
186034831	0	0	0	0	0	0	0	0	0	47	0	0	0	0	37	0	77	5	0	0	0	0	0	1	34	0	0	1	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	1	371	0	23	101	0	56	0	0	55	0	82	0	121	3	0	0	0	29	0	0	0	0
186068146	0	0	0	0	0	95	0	0	74	51	0	0	0	0	34	0	19	129	0	0	0	0	0	0	9	0	0	0	0	0	112	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	33	0	0	98	0	0	0	0	0	0	1	0	0	0	0	0	0	0	90	101	0	0	0	0	343	0	7	89	83	102	0	0	34	0	174	0	245	7	0	0	0	1	0	0	0	0
186101600	0	0	0	0	0	137	0	0	60	48	0	0	0	0	13	0	0	142	0	0	0	0	0	0	0	0	0	2	62	0	104	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	105	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	145	0	0	0	1	280	0	1	68	86	92	0	0	22	0	134	0	164	0	0	113	0	0	0	0	0	0
186134864	0	0	0	0	0	95	0	0	71	33	0	0	0	0	10	0	0	355	0	0	0	0	0	0	0	0	0	0	114	0	53	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	74	0	0	179	0	0	0	0	150	0	1	0	0	0	0	0	0	0	3	218	0	0	0	0	178	0	0	33	49	121	0	0	15	0	26	0	172	0	0	111	0	0	0	0	0	0
186167869	0	0	0	0	0	79	0	0	114	6	0	0	71	0	6	0	0	333	0	0	32	0	31	0	0	0	0	0	171	0	16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	45	0	0	198	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	209	2	0	0	0	149	4	73	0	20	91	0	0	7	7	0	0	108	0	0	129	0	0	0	0	0	0
186201525	0	0	0	49	0	51	0	0	137	0	0	0	40	0	0	0	0	193	0	0	27	0	71	0	0	0	0	0	136	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	33	0	0	133	0	0	0	0	59	0	0	0	0	0	0	0	0	113	0	106	121	0	0	0	121	106	50	0	109	60	0	0	8	0	0	0	73	0	83	105	0	0	0	0	0	0
186234667	0	0	0	125	0	30	0	68	146	0	0	0	26	0	0	0	32	138	0	0	168	0	42	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	9	90	0	26	0	0	35	0	0	0	0	63	0	4	0	0	0	0	0	0	70	0	84	102	0	0	0	89	88	36	0	100	36	0	0	5	2	0	0	110	0	105	101	0	0	0	0	9	0
186268160	0	0	0	111	0	16	0	49	70	0	0	0	0	0	0	0	106	70	0	0	112	0	47	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	6	109	0	12	0	0	49	0	0	0	0	41	0	124	0	0	0	0	0	10	62	0	72	72	0	66	33	78	36	22	0	87	16	0	0	6	0	0	0	176	0	50	59	0	0	0	0	106	0
186301142	0	0	0	62	0	10	0	66	8	0	0	0	0	0	0	0	50	47	0	0	85	0	30	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	4	162	0	0	0	0	98	0	0	0	0	22	0	77	0	0	0	0	0	46	43	0	38	55	0	166	19	71	20	0	0	40	10	0	0	2	0	0	0	119	0	1	25	0	0	0	0	53	0
186334699	0	0	0	37	0	8	0	63	0	0	0	0	0	0	0	0	55	33	0	0	44	0	128	13	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	133	0	0	0	4	96	0	0	0	0	12	0	51	0	0	0	0	0	50	8	0	24	26	0	99	4	55	93	0	0	3	6	0	0	3	0	0	0	84	0	0	9	0	0	0	0	57	0
186367836	0	0	0	30	0	2	0	30	0	0	0	0	0	0	0	0	112	18	0	0	27	0	75	102	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	80	71	0	0	0	115	42	0	0	0	0	7	0	35	0	0	0	0	0	36	3	0	21	14	0	110	0	59	48	12	34	1	2	0	0	3	0	0	0	235	0	0	3	0	0	0	0	3	0
186401465	0	0	0	19	0	3	0	6	0	0	0	0	0	0	0	0	112	10	0	0	14	0	92	54	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	125	44	0	0	0	126	3	0	0	0	0	3	0	25	0	0	0	0	0	15	0	0	15	3	0	138	0	46	67	67	28	0	0	0	0	1	0	59	0	256	0	0	1	0	0	0	0	0	0
186434752	0	0	0	15	0	0	0	0	0	0	0	31	0	0	0	0	152	10	0	0	6	0	63	78	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	98	26	0	0	0	62	2	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	12	1	0	84	0	46	76	92	0	0	0	0	9	0	0	26	0	129	0	0	0	0	0	0	0	0	0
186467823	93	0	0	7	0	0	0	0	0	0	81	29	0	0	0	0	207	4	0	0	91	0	39	59	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	94	21	0	130	0	51	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	41	0	43	10	93	0	0	0	0	116	0	0	0	0	87	49	0	0	0	0	26	0	0	0
186508461	93	0	0	2	0	0	0	0	0	0	90	5	0	0	0	0	192	1	0	0	72	0	24	35	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	75	14	0	100	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	6	0	0	114	0	39	19	138	0	12	1	0	57	0	142	0	0	59	197	0	1	0	0	64	0	0	0
186534789	40	0	0	0	0	0	0	0	0	0	54	16	0	0	0	0	220	0	0	0	155	0	17	4	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	11	0	25	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	6	0	0	126	0	36	0	118	0	117	0	0	41	0	164	0	0	50	159	0	0	0	39	72	0	0	0
186568047	26	0	0	0	0	0	0	0	0	0	42	3	0	0	0	0	203	0	0	0	102	0	11	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3	0	8	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	89	5	0	0	96	0	33	0	88	0	113	0	0	16	0	111	0	0	49	109	0	0	0	34	57	0	0	0
186601465	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	95	0	0	0	54	0	9	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	78	2	0	0	52	0	26	0	71	0	153	0	0	0	0	151	0	0	44	31	0	0	0	115	35	0	0	0
186634832	0	0	88	0	0	0	0	0	0	55	0	0	0	0	0	0	54	0	0	0	21	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	81	116	0	0	0	0	0	0	0	0	20	0	0	0	0	0	59	83	0	0	0	0	0	0	0	0	0	0	0	0	0	45	1	0	0	26	0	26	12	38	0	118	0	47	0	0	37	0	0	26	18	0	0	0	106	16	0	0	0
186668210	2	0	64	0	0	0	0	0	0	56	0	0	0	0	0	0	59	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	122	0	0	59	47	0	0	0	0	0	0	12	0	15	0	0	0	0	0	18	80	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	15	0	24	16	6	0	69	0	123	0	0	39	0	0	30	1	0	0	0	52	12	0	0	0
