time	Loc01	Loc02	Loc03	Loc04	Loc05	Loc06	Loc07	Loc08	Loc09	Loc10	Loc11	Loc12	Loc13	Loc14	Loc15	Loc16	Loc17	Loc18	Loc19	Loc20	Loc21	Loc22	Loc23	Loc24	Loc25	Loc26	Loc27	Loc28	Loc29	Loc30	Loc31	Loc32	Loc33	Loc34	Loc35	Loc36	Loc37	Loc38	Loc39	Loc40	Loc41	Loc42	Loc43	Loc44	Loc45	Loc46	Loc47	Loc48	Loc49	Loc50	Loc51	Loc52	Loc53	Loc54	Loc55	Loc56	Loc57	Loc58	Loc59	Loc60	Loc61	Loc62	Loc63	Loc64	Loc65	Loc66	Loc67	Loc68	Loc69	Loc70	Loc71	Loc72	Loc73	Loc74	Loc75	Loc76	Loc77	Loc78	Loc79	Loc80	Loc81	Loc82	Loc83	Loc84	Loc85	Loc86	Loc87	Loc88	Loc89	Loc90	Loc91	Loc92	Loc93	Loc94	Loc95	Loc96
176701076	0	0	0	0	0	91	0	87	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	8	0	0	0	0	6	0	36	0	0	0	56
176734408	0	0	0	0	0	58	0	61	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	174	0	0	0	0	0	0	11	0	0	16	157
176767755	0	0	0	0	0	27	0	46	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	98	0	0	0	0	0	0	1	0	0	90	109
176808815	0	0	0	0	0	9	0	13	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	37	0	6	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	37	0	0	0	0	0	0	1	0	0	29	81
176834450	0	0	0	0	0	0	0	1	0	0	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	37	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	17	0	0	0	0	0	0	0	0	0	25	102
176868132	0	0	5	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	75	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	1	121
176901447	0	0	18	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	45	0	0	0	0	63	4	60	0	31	0	2	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	2	29	0	3	0	0	0	0	0	0	0	0	0	0	83
176934379	0	0	29	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	42	0	0	0	0	36	0	42	0	0	0	1	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	76	0	0	0	0	1	19	26	0	1	0	0	0	0	0	0	0	0	0	0	48
176968004	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	43	0	21	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	111	0	0	0	0	0	14	16	0	0	0	0	0	0	0	0	0	0	0	0	36
177001475	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	20	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	44	0	0	156	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	26
177034407	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	18	0	0	138	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	25
177067753	0	78	0	0	89	0	0	0	0	0	0	65	0	0	0	0	0	0	0	4	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	15
177101086	0	55	0	0	48	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	4	0	0	10
177134632	0	64	0	0	33	0	0	0	0	0	0	45	0	41	0	12	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	45	0	0	7
177168136	0	51	0	0	1	0	0	0	0	0	0	20	67	65	0	78	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	81	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	2
177201081	57	41	0	0	0	0	0	0	0	0	0	11	37	63	0	65	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	0	1
177234736	55	22	0	0	0	0	0	0	0	0	0	3	0	45	0	42	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	58	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
177267747	52	4	0	0	0	0	0	43	0	0	0	0	80	24	0	14	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	37	44	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	36	0	0	0	1
177301357	99	1	0	0	0	0	0	61	0	0	0	0	26	14	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	57	0	79	0	0	0	17	44	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	16	0	0	0	0
177334441	109	0	0	0	0	0	0	31	0	0	0	0	2	6	0	0	102	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	51	0	53	0	0	0	0	41	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	0	1
177368100	27	0	0	0	0	0	0	18	0	0	70	0	0	4	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	38	0	16	0	0	0	0	42	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
177401133	46	0	0	0	0	0	0	4	0	0	56	0	0	1	0	0	68	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	87	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	36	0	5	0	0	0	0	10	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
177434812	33	0	0	0	0	51	0	1	0	0	48	0	0	0	0	0	36	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	54	0	0	0	0	56	0	0	0	0	0	0	0	5	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	67	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177467994	10	0	34	0	0	83	0	0	0	0	23	0	0	1	0	0	15	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	22	0	0	0	0	58	0	0	0	0	0	0	0	70	0	0	0	0	19	0	4	0	0	0	0	0	0	0	0	0	0	0	18	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177501122	0	0	70	0	0	52	0	0	0	0	9	0	0	0	0	0	7	0	0	0	53	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	38	0	0	0	0	0	0	0	64	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177534628	0	0	78	0	0	39	0	0	0	0	1	0	0	0	0	0	2	0	0	0	27	0	0	0	55	0	59	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	47	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177567931	0	0	43	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	12	0	0	0	40	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	12	0	19	0	0	0	0	0	37	0	0	0	0	0	0	0	49	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177601413	0	0	19	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	4	0	27	0	92	0	26	0	0	0	0	0	0	0	0	35	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	72	27	9	0	0	0	0	0	40	0	0	0	0	0	0	0	88	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177634741	0	0	5	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	1	0	24	0	115	0	15	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	34	84	5	0	0	0	0	0	24	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177667748	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	51	0	67	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	54	71	25	0	0	0	0	0	10	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
177701109	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	67	0	0	40	0	24	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	45	22	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0
177734434	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	56	0	0	5	0	3	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	17	24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0
177767748	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	6	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	30	0	0	0	0	0	0	82	0	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	18	0
177801560	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	19	9	0	0	0	0	55	0	0	0	73	0	0	0	0	0	0	0	1	0	0	0	0	24	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	9	0	0	53	0
177834468	0	0	0	0	43	0	0	52	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	31	14	0	0	0	0	43	0	0	0	40	0	0	0	0	0	0	0	0	31	0	0	0	11	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	41	0
177867959	0	0	0	0	73	0	0	30	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	31	9	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	15	0
177901082	0	0	0	0	51	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	69	7	0	0	0	0	0	0	0	0	0	0
177934432	0	0	0	0	42	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	33	0	0	0	0	0	0	0	0	230	45	0	0	0	0	0	0	2	0	0	0
177968108	0	12	0	0	7	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	25	12	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	58	0	0	0	0	0	0	0	0	203	22	0	0	0	0	0	0	37	0	0	0
178001082	0	23	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	20	74	0	0	0	0	0	0	61	0	0	0	59	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	69	0	0	0	0	0	0	2	41	170	17	0	0	0	0	0	0	37	0	0	0
178034847	0	39	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	10	78	0	0	0	0	0	0	43	0	0	0	49	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	54	0	0	0	0	0	4	96	60	85	9	0	0	0	0	0	0	27	0	0	0
178067761	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	73	0	0	0	0	0	0	22	0	0	0	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	95	72	46	0	0	0	0	0	0	0	1	0	0	0
178101243	0	11	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	133	0	0	15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	20	0	0	6	0	0	0	0	60	0	69	55	12	0	0	0	0	0	0	0	0	0	0	0
178134427	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	31	0	59	0	0	0	0	0	87	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	82	0	0	0	0	0	0	0	63	0	48	7	0	0	0	0	0	0	0	0	0	0	0	65
178167806	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	85	0	0	0	0	0	80	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	47	0	29	0	0	0	0	0	0	0	0	0	0	0	1	164
178201313	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	31	0	11	0	0	0	0	0	0	0	0	24	0	0	0	53
178234442	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	25	2	0	0	43
178268010	0	0	0	0	0	54	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	0	0	0	13
178301082	0	0	0	0	0	37	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	63	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	14
178334537	0	0	0	0	0	35	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	43	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	67	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
178367753	0	0	0	0	0	5	0	37	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	63	0	66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	34	0	0	0	0	8	0	0	0	0	0	30	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
178401240	0	0	0	0	0	0	0	6	0	0	0	12	0	0	0	0	87	0	0	22	0	0	0	0	0	0	48	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	4	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
178449310	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	53	0	0	39	0	0	0	0	0	0	35	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178467908	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	36	0	0	40	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	18	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0
178501396	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	37	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	1	5	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0
178534818	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	428	0	0	0	0	0	0	37	0	0	0	11	0	0	0	0	0	53	71	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	5	0
178568159	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	1	0	0	0	0	0	0	257	3	0	0	0	0	0	146	0	0	0	35	27	0	0	0	0	42	56	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	0	0	0	0	0	0	0	0	0	58	0
178601393	49	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	9	0	0	0	0	0	3	0	249	0	0	0	0	0	0	150	0	0	0	18	15	0	0	0	0	3	35	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	0
178634475	145	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	12	19	0	0	0	0	0	19	0	175	0	0	0	0	0	0	115	0	0	0	1	10	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	19	0
178668009	169	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	15	22	0	0	0	0	0	66	0	120	0	0	0	0	0	0	62	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	2	0
178701088	140	0	44	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	21	0	0	0	0	0	46	0	55	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	70	0	0	0	0	0	0	0	2	0	0	0	0
178734424	73	0	36	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	22	0	0	0	0	0	6	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	31	0	0	0	26	0	0	0	76	0	0	0	0
178768080	22	0	10	0	0	0	0	52	0	0	0	0	0	0	0	36	0	0	0	0	0	34	0	0	0	0	8	20	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	113	0	0	0	37	0	0	0	0
178801088	3	0	0	70	0	0	0	38	0	0	0	0	0	0	0	38	0	0	0	0	0	31	0	0	0	0	0	23	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	9	0	0	0	0	0	0	0	11	0	6	0	0	27	0	0	0	0	0	0	84	0	15	0	30	0	0	0	0
178834667	0	0	0	230	0	0	0	15	0	0	37	0	0	0	0	245	0	0	0	0	0	40	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	2	0	0	0	0	0	0	0	80	0	0	0	0	67	0	0	0	0	0	0	28	0	17	0	1	0	0	0	0
178868073	23	0	0	225	0	0	0	0	0	0	60	0	0	0	7	224	0	0	0	0	0	28	34	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	20	0	23	0	1	0	0	36	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
178901329	45	0	0	145	1	0	0	0	0	0	64	0	0	0	1	181	0	0	0	32	0	0	38	0	0	0	1	14	0	77	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	118	0	5	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178934580	14	0	0	218	0	0	0	0	0	0	29	0	0	0	0	118	0	0	0	36	0	0	36	0	0	0	20	27	0	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	35	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
