"location","bin","time","data1","data2","loc_id","Condition","loc_coord"
"Loc02","(160,161]",161,13,474,2,"WT+DMSO","A2"
"Loc02","(161,162]",162,0,1,2,"WT+DMSO","A2"
"Loc02","(162,163]",163,0,76,2,"WT+DMSO","A2"
"Loc02","(163,164]",164,0,0,2,"WT+DMSO","A2"
"Loc02","(164,165]",165,0,95,2,"WT+DMSO","A2"
"Loc02","(165,166]",166,0,0,2,"WT+DMSO","A2"
"Loc02","(166,167]",167,0,100,2,"WT+DMSO","A2"
"Loc02","(167,168]",168,0,382,2,"WT+DMSO","A2"
"Loc02","(168,169]",169,0,0,2,"WT+DMSO","A2"
"Loc02","(169,170]",170,0,251,2,"WT+DMSO","A2"
"Loc02","(170,171]",171,0,341,2,"WT+DMSO","A2"
"Loc02","(171,172]",172,0,243,2,"WT+DMSO","A2"
"Loc02","(172,173]",173,0,196,2,"WT+DMSO","A2"
"Loc02","(173,174]",174,0,27,2,"WT+DMSO","A2"
"Loc02","(174,175]",175,0,118,2,"WT+DMSO","A2"
"Loc02","(175,176]",176,0,259,2,"WT+DMSO","A2"
"Loc02","(176,177]",177,0,68,2,"WT+DMSO","A2"
"Loc02","(177,178]",178,0,316,2,"WT+DMSO","A2"
"Loc02","(178,179]",179,0,123,2,"WT+DMSO","A2"
"Loc02","(179,180]",180,0,0,2,"WT+DMSO","A2"
"Loc02","(180,181]",181,0,131,2,"WT+DMSO","A2"
"Loc02","(181,182]",182,0,205,2,"WT+DMSO","A2"
"Loc02","(182,183]",183,0,0,2,"WT+DMSO","A2"
"Loc02","(183,184]",184,0,51,2,"WT+DMSO","A2"
"Loc02","(184,185]",185,0,638,2,"WT+DMSO","A2"
"Loc02","(185,186]",186,0,1240,2,"WT+DMSO","A2"
"Loc02","(186,187]",187,0,530,2,"WT+DMSO","A2"
"Loc02","(187,188]",188,0,582,2,"WT+DMSO","A2"
"Loc02","(188,189]",189,330,464,2,"WT+DMSO","A2"
"Loc02","(189,190]",190,351,86,2,"WT+DMSO","A2"
"Loc02","(190,191]",191,396,103,2,"WT+DMSO","A2"
"Loc02","(191,192]",192,0,0,2,"WT+DMSO","A2"
"Loc02","(192,193]",193,315,719,2,"WT+DMSO","A2"
"Loc02","(193,194]",194,0,571,2,"WT+DMSO","A2"
"Loc02","(194,195]",195,143,229,2,"WT+DMSO","A2"
"Loc02","(195,196]",196,214,0,2,"WT+DMSO","A2"
"Loc02","(196,197]",197,450,262,2,"WT+DMSO","A2"
"Loc02","(197,198]",198,8,173,2,"WT+DMSO","A2"
"Loc02","(198,199]",199,353,582,2,"WT+DMSO","A2"
"Loc02","(199,200]",200,0,174,2,"WT+DMSO","A2"
"Loc02","(200,201]",201,123,0,2,"WT+DMSO","A2"
"Loc02","(201,202]",202,0,34,2,"WT+DMSO","A2"
"Loc02","(202,203]",203,241,224,2,"WT+DMSO","A2"
"Loc02","(203,204]",204,0,0,2,"WT+DMSO","A2"
"Loc02","(204,205]",205,98,22,2,"WT+DMSO","A2"
"Loc02","(205,206]",206,170,195,2,"WT+DMSO","A2"
"Loc02","(206,207]",207,0,188,2,"WT+DMSO","A2"
"Loc02","(207,208]",208,1126,0,2,"WT+DMSO","A2"
"Loc02","(208,209]",209,0,0,2,"WT+DMSO","A2"
"Loc02","(209,210]",210,0,0,2,"WT+DMSO","A2"
"Loc02","(210,211]",211,0,0,2,"WT+DMSO","A2"
"Loc02","(211,212]",212,88,0,2,"WT+DMSO","A2"
"Loc02","(212,213]",213,335,319,2,"WT+DMSO","A2"
"Loc02","(213,214]",214,0,169,2,"WT+DMSO","A2"
"Loc02","(214,215]",215,252,0,2,"WT+DMSO","A2"
"Loc02","(215,216]",216,174,0,2,"WT+DMSO","A2"
"Loc02","(216,217]",217,149,0,2,"WT+DMSO","A2"
"Loc02","(217,218]",218,0,0,2,"WT+DMSO","A2"
"Loc02","(218,219]",219,0,1,2,"WT+DMSO","A2"
"Loc02","(219,220]",220,0,338,2,"WT+DMSO","A2"
"Loc02","(220,221]",221,0,0,2,"WT+DMSO","A2"
"Loc02","(221,222]",222,0,0,2,"WT+DMSO","A2"
"Loc02","(222,223]",223,0,0,2,"WT+DMSO","A2"
"Loc02","(223,224]",224,0,0,2,"WT+DMSO","A2"
"Loc02","(224,225]",225,338,0,2,"WT+DMSO","A2"
"Loc02","(225,226]",226,330,1523,2,"WT+DMSO","A2"
"Loc02","(226,227]",227,222,603,2,"WT+DMSO","A2"
"Loc02","(227,228]",228,47,59,2,"WT+DMSO","A2"
"Loc02","(228,229]",229,452,0,2,"WT+DMSO","A2"
"Loc02","(229,230]",230,28,254,2,"WT+DMSO","A2"
"Loc02","(230,231]",231,0,0,2,"WT+DMSO","A2"
"Loc02","(231,232]",232,0,281,2,"WT+DMSO","A2"
"Loc02","(232,233]",233,0,0,2,"WT+DMSO","A2"
"Loc02","(233,234]",234,0,0,2,"WT+DMSO","A2"
"Loc02","(234,235]",235,0,1,2,"WT+DMSO","A2"
"Loc02","(235,236]",236,0,0,2,"WT+DMSO","A2"
"Loc02","(236,237]",237,0,0,2,"WT+DMSO","A2"
"Loc02","(237,238]",238,0,0,2,"WT+DMSO","A2"
"Loc02","(238,239]",239,0,0,2,"WT+DMSO","A2"
"Loc02","(239,240]",240,327,0,2,"WT+DMSO","A2"
"Loc03","(-0.24,1]",1,590,198,3,"Mut1","A3"
"Loc03","(1,2.01]",2,702,584,3,"Mut1","A3"
"Loc03","(2.01,3.01]",3,56,376,3,"Mut1","A3"
"Loc03","(3.01,4.02]",4,729,477,3,"Mut1","A3"
"Loc03","(4.02,5.02]",5,539,0,3,"Mut1","A3"
"Loc03","(5.02,6.03]",6,287,103,3,"Mut1","A3"
"Loc03","(6.03,7.03]",7,228,229,3,"Mut1","A3"
"Loc03","(7.03,8.03]",8,565,314,3,"Mut1","A3"
"Loc03","(8.03,9.04]",9,85,198,3,"Mut1","A3"
"Loc03","(9.04,10]",10,538,0,3,"Mut1","A3"
"Loc03","(10,11]",11,423,0,3,"Mut1","A3"
"Loc03","(11,12.1]",12,0,202,3,"Mut1","A3"
"Loc03","(12.1,13.1]",13,584,71,3,"Mut1","A3"
"Loc03","(13.1,14.1]",14,0,724,3,"Mut1","A3"
"Loc03","(14.1,15.1]",15,594,1,3,"Mut1","A3"
"Loc03","(15.1,16.1]",16,303,134,3,"Mut1","A3"
"Loc03","(16.1,17.1]",17,298,210,3,"Mut1","A3"
"Loc03","(17.1,18.1]",18,3,70,3,"Mut1","A3"
"Loc03","(18.1,19.1]",19,0,44,3,"Mut1","A3"
"Loc03","(19.1,20.1]",20,680,107,3,"Mut1","A3"
"Loc03","(20.1,21.1]",21,295,109,3,"Mut1","A3"
"Loc03","(21.1,22.1]",22,780,20,3,"Mut1","A3"
"Loc03","(22.1,23.1]",23,672,0,3,"Mut1","A3"
"Loc03","(23.1,24.1]",24,364,40,3,"Mut1","A3"
"Loc03","(24.1,25.1]",25,215,370,3,"Mut1","A3"
"Loc03","(25.1,26.1]",26,722,266,3,"Mut1","A3"
"Loc03","(26.1,27.1]",27,3,228,3,"Mut1","A3"
"Loc03","(27.1,28.1]",28,288,0,3,"Mut1","A3"
"Loc03","(28.1,29.1]",29,164,21,3,"Mut1","A3"
"Loc03","(29.1,30.1]",30,892,135,3,"Mut1","A3"
"Loc03","(30.1,31.1]",31,0,274,3,"Mut1","A3"
"Loc03","(31.1,32.1]",32,0,286,3,"Mut1","A3"
"Loc03","(32.1,33.1]",33,593,175,3,"Mut1","A3"
"Loc03","(33.1,34.1]",34,2309,480,3,"Mut1","A3"
"Loc03","(34.1,35.1]",35,304,204,3,"Mut1","A3"
"Loc03","(35.1,36.2]",36,794,82,3,"Mut1","A3"
"Loc03","(36.2,37.2]",37,366,418,3,"Mut1","A3"
"Loc03","(37.2,38.2]",38,1303,0,3,"Mut1","A3"
"Loc03","(38.2,39.2]",39,530,82,3,"Mut1","A3"
"Loc03","(39.2,40.2]",40,357,41,3,"Mut1","A3"
"Loc03","(40.2,41.2]",41,1267,14,3,"Mut1","A3"
"Loc03","(41.2,42.2]",42,0,221,3,"Mut1","A3"
"Loc03","(42.2,43.2]",43,1993,65,3,"Mut1","A3"
"Loc03","(43.2,44.2]",44,9,137,3,"Mut1","A3"
"Loc03","(44.2,45.2]",45,675,0,3,"Mut1","A3"
"Loc03","(45.2,46.2]",46,338,0,3,"Mut1","A3"
"Loc03","(46.2,47.2]",47,4,265,3,"Mut1","A3"
"Loc03","(47.2,48.2]",48,0,165,3,"Mut1","A3"
"Loc03","(48.2,49.2]",49,635,98,3,"Mut1","A3"
"Loc03","(49.2,50.2]",50,138,228,3,"Mut1","A3"
"Loc03","(50.2,51.2]",51,118,132,3,"Mut1","A3"
"Loc03","(51.2,52.2]",52,415,189,3,"Mut1","A3"
"Loc03","(52.2,53.2]",53,284,251,3,"Mut1","A3"
"Loc03","(53.2,54.2]",54,736,46,3,"Mut1","A3"
"Loc03","(54.2,55.2]",55,328,300,3,"Mut1","A3"
"Loc03","(55.2,56.2]",56,270,131,3,"Mut1","A3"
"Loc03","(56.2,57.2]",57,403,279,3,"Mut1","A3"
"Loc03","(57.2,58.2]",58,401,535,3,"Mut1","A3"
"Loc03","(58.2,59.2]",59,375,372,3,"Mut1","A3"
"Loc03","(59.2,60.3]",60,252,719,3,"Mut1","A3"
"Loc03","(60.3,61.3]",61,4839,0,3,"Mut1","A3"
"Loc03","(61.3,62.3]",62,1882,0,3,"Mut1","A3"
"Loc03","(62.3,63.3]",63,1731,0,3,"Mut1","A3"
"Loc03","(63.3,64.3]",64,1026,0,3,"Mut1","A3"
"Loc03","(64.3,65.3]",65,3468,0,3,"Mut1","A3"
"Loc03","(65.3,66.3]",66,1725,0,3,"Mut1","A3"
"Loc03","(66.3,67.3]",67,9,0,3,"Mut1","A3"
"Loc03","(67.3,68.3]",68,0,0,3,"Mut1","A3"
"Loc03","(68.3,69.3]",69,0,0,3,"Mut1","A3"
"Loc03","(69.3,70.3]",70,0,0,3,"Mut1","A3"
"Loc03","(70.3,71.3]",71,0,0,3,"Mut1","A3"
"Loc03","(71.3,72.3]",72,0,0,3,"Mut1","A3"
"Loc03","(72.3,73.3]",73,0,276,3,"Mut1","A3"
"Loc03","(73.3,74.3]",74,0,168,3,"Mut1","A3"
"Loc03","(74.3,75.3]",75,0,31,3,"Mut1","A3"
"Loc03","(75.3,76.3]",76,0,11,3,"Mut1","A3"
"Loc03","(76.3,77.3]",77,0,80,3,"Mut1","A3"
"Loc03","(77.3,78.3]",78,0,0,3,"Mut1","A3"
"Loc03","(78.3,79.3]",79,0,4,3,"Mut1","A3"
"Loc03","(79.3,80.3]",80,0,23,3,"Mut1","A3"
"Loc03","(80.3,81.3]",81,0,5,3,"Mut1","A3"
"Loc03","(81.3,82.3]",82,0,1,3,"Mut1","A3"
"Loc03","(82.3,83.3]",83,0,0,3,"Mut1","A3"
"Loc03","(83.3,84.4]",84,0,0,3,"Mut1","A3"
"Loc03","(84.4,85.4]",85,0,0,3,"Mut1","A3"
"Loc03","(85.4,86.4]",86,0,0,3,"Mut1","A3"
"Loc03","(86.4,87.4]",87,0,0,3,"Mut1","A3"
"Loc03","(87.4,88.4]",88,0,0,3,"Mut1","A3"
"Loc03","(88.4,89.4]",89,0,0,3,"Mut1","A3"
"Loc03","(89.4,90.4]",90,0,0,3,"Mut1","A3"
"Loc03","(90.4,91.4]",91,0,186,3,"Mut1","A3"
"Loc03","(91.4,92.4]",92,0,330,3,"Mut1","A3"
"Loc03","(92.4,93.4]",93,0,343,3,"Mut1","A3"
"Loc03","(93.4,94.4]",94,0,0,3,"Mut1","A3"
"Loc03","(94.4,95.4]",95,0,338,3,"Mut1","A3"
"Loc03","(95.4,96.4]",96,0,0,3,"Mut1","A3"
"Loc03","(96.4,97.4]",97,0,0,3,"Mut1","A3"
"Loc03","(97.4,98.4]",98,0,442,3,"Mut1","A3"
"Loc03","(98.4,99.4]",99,0,0,3,"Mut1","A3"
"Loc03","(99.4,100]",100,0,12,3,"Mut1","A3"
"Loc03","(100,101]",101,0,40,3,"Mut1","A3"
"Loc03","(101,102]",102,0,0,3,"Mut1","A3"
"Loc03","(102,103]",103,0,41,3,"Mut1","A3"
"Loc03","(103,104]",104,0,75,3,"Mut1","A3"
"Loc03","(104,105]",105,0,0,3,"Mut1","A3"
"Loc03","(105,106]",106,0,0,3,"Mut1","A3"
"Loc03","(106,107]",107,0,268,3,"Mut1","A3"
"Loc03","(107,108]",108,0,236,3,"Mut1","A3"
"Loc03","(108,109]",109,0,341,3,"Mut1","A3"
"Loc03","(109,110]",110,0,939,3,"Mut1","A3"
"Loc03","(110,111]",111,0,3,3,"Mut1","A3"
"Loc03","(111,112]",112,1139,0,3,"Mut1","A3"
"Loc03","(112,113]",113,18,0,3,"Mut1","A3"
"Loc03","(113,114]",114,1,0,3,"Mut1","A3"
"Loc03","(114,115]",115,0,0,3,"Mut1","A3"
"Loc03","(115,116]",116,0,0,3,"Mut1","A3"
"Loc03","(116,117]",117,0,0,3,"Mut1","A3"
"Loc03","(117,118]",118,0,0,3,"Mut1","A3"
"Loc03","(118,119]",119,0,0,3,"Mut1","A3"
"Loc03","(119,121]",120,0,340,3,"Mut1","A3"
"Loc03","(121,122]",121,575,527,3,"Mut1","A3"
"Loc03","(122,123]",123,2153,191,3,"Mut1","A3"
"Loc03","(123,124]",124,1056,130,3,"Mut1","A3"
"Loc03","(124,125]",125,460,371,3,"Mut1","A3"
"Loc03","(125,126]",126,35,143,3,"Mut1","A3"
"Loc03","(126,127]",127,391,236,3,"Mut1","A3"
"Loc03","(127,128]",128,363,0,3,"Mut1","A3"
"Loc03","(128,129]",129,1483,270,3,"Mut1","A3"
"Loc03","(129,130]",130,2212,244,3,"Mut1","A3"
"Loc03","(130,131]",131,1090,0,3,"Mut1","A3"
"Loc03","(131,132]",132,11,201,3,"Mut1","A3"
"Loc03","(132,133]",133,1194,0,3,"Mut1","A3"
"Loc03","(133,134]",134,609,0,3,"Mut1","A3"
"Loc03","(134,135]",135,385,171,3,"Mut1","A3"
"Loc03","(135,136]",136,0,70,3,"Mut1","A3"
"Loc03","(136,137]",137,0,201,3,"Mut1","A3"
"Loc03","(137,138]",138,0,298,3,"Mut1","A3"
"Loc03","(138,139]",139,305,336,3,"Mut1","A3"
"Loc03","(139,140]",140,122,46,3,"Mut1","A3"
"Loc03","(140,141]",141,663,0,3,"Mut1","A3"
"Loc03","(141,142]",142,0,167,3,"Mut1","A3"
"Loc03","(142,143]",143,353,0,3,"Mut1","A3"
"Loc03","(143,144]",144,379,37,3,"Mut1","A3"
"Loc03","(144,145]",145,346,140,3,"Mut1","A3"
"Loc03","(145,146]",146,137,15,3,"Mut1","A3"
"Loc03","(146,147]",147,465,0,3,"Mut1","A3"
"Loc03","(147,148]",148,566,382,3,"Mut1","A3"
"Loc03","(148,149]",149,446,0,3,"Mut1","A3"
"Loc03","(149,150]",150,781,253,3,"Mut1","A3"
"Loc03","(150,151]",151,0,235,3,"Mut1","A3"
"Loc03","(151,152]",152,1140,290,3,"Mut1","A3"
"Loc03","(152,153]",153,1272,235,3,"Mut1","A3"
"Loc03","(153,154]",154,1832,320,3,"Mut1","A3"
"Loc03","(154,155]",155,925,508,3,"Mut1","A3"
"Loc03","(155,156]",156,1495,0,3,"Mut1","A3"
"Loc03","(156,157]",157,240,315,3,"Mut1","A3"
"Loc03","(157,158]",158,1564,0,3,"Mut1","A3"
"Loc03","(158,159]",159,128,344,3,"Mut1","A3"
"Loc03","(159,160]",160,359,353,3,"Mut1","A3"
"Loc03","(160,161]",161,666,0,3,"Mut1","A3"
"Loc03","(161,162]",162,442,0,3,"Mut1","A3"
"Loc03","(162,163]",163,659,694,3,"Mut1","A3"
"Loc03","(163,164]",164,154,336,3,"Mut1","A3"
"Loc03","(164,165]",165,399,0,3,"Mut1","A3"
"Loc03","(165,166]",166,447,200,3,"Mut1","A3"
"Loc03","(166,167]",167,3020,72,3,"Mut1","A3"
"Loc03","(167,168]",168,55,140,3,"Mut1","A3"
"Loc03","(168,169]",169,0,331,3,"Mut1","A3"
"Loc03","(169,170]",170,347,227,3,"Mut1","A3"
"Loc03","(170,171]",171,117,3,3,"Mut1","A3"
"Loc03","(171,172]",172,178,0,3,"Mut1","A3"
"Loc03","(172,173]",173,457,109,3,"Mut1","A3"
"Loc03","(173,174]",174,840,414,3,"Mut1","A3"
"Loc03","(174,175]",175,1070,261,3,"Mut1","A3"
"Loc03","(175,176]",176,347,248,3,"Mut1","A3"
"Loc03","(176,177]",177,418,0,3,"Mut1","A3"
"Loc03","(177,178]",178,233,335,3,"Mut1","A3"
"Loc03","(178,179]",179,292,186,3,"Mut1","A3"
"Loc03","(179,180]",180,0,154,3,"Mut1","A3"
"Loc03","(180,181]",181,311,937,3,"Mut1","A3"
"Loc03","(181,182]",182,0,785,3,"Mut1","A3"
"Loc03","(182,183]",183,901,224,3,"Mut1","A3"
"Loc03","(183,184]",184,331,0,3,"Mut1","A3"
"Loc03","(184,185]",185,0,0,3,"Mut1","A3"
"Loc03","(185,186]",186,280,0,3,"Mut1","A3"
"Loc03","(186,187]",187,250,0,3,"Mut1","A3"
"Loc03","(187,188]",188,7,0,3,"Mut1","A3"
"Loc03","(188,189]",189,1597,5,3,"Mut1","A3"
"Loc03","(189,190]",190,0,218,3,"Mut1","A3"
"Loc03","(190,191]",191,128,466,3,"Mut1","A3"
"Loc03","(191,192]",192,505,0,3,"Mut1","A3"
"Loc03","(192,193]",193,673,48,3,"Mut1","A3"
"Loc03","(193,194]",194,0,0,3,"Mut1","A3"
"Loc03","(194,195]",195,694,99,3,"Mut1","A3"
"Loc03","(195,196]",196,1086,8,3,"Mut1","A3"
"Loc03","(196,197]",197,259,0,3,"Mut1","A3"
"Loc03","(197,198]",198,372,205,3,"Mut1","A3"
"Loc03","(198,199]",199,16,0,3,"Mut1","A3"
"Loc03","(199,200]",200,808,40,3,"Mut1","A3"
"Loc03","(200,201]",201,317,45,3,"Mut1","A3"
"Loc03","(201,202]",202,0,55,3,"Mut1","A3"
"Loc03","(202,203]",203,149,294,3,"Mut1","A3"
"Loc03","(203,204]",204,58,238,3,"Mut1","A3"
"Loc03","(204,205]",205,92,0,3,"Mut1","A3"
"Loc03","(205,206]",206,445,107,3,"Mut1","A3"
"Loc03","(206,207]",207,314,469,3,"Mut1","A3"
"Loc03","(207,208]",208,766,326,3,"Mut1","A3"
"Loc03","(208,209]",209,822,549,3,"Mut1","A3"
"Loc03","(209,210]",210,332,0,3,"Mut1","A3"
"Loc03","(210,211]",211,1388,0,3,"Mut1","A3"
"Loc03","(211,212]",212,709,0,3,"Mut1","A3"
"Loc03","(212,213]",213,205,199,3,"Mut1","A3"
"Loc03","(213,214]",214,472,2,3,"Mut1","A3"
"Loc03","(214,215]",215,442,0,3,"Mut1","A3"
"Loc03","(215,216]",216,0,0,3,"Mut1","A3"
"Loc03","(216,217]",217,207,0,3,"Mut1","A3"
"Loc03","(217,218]",218,822,162,3,"Mut1","A3"
"Loc03","(218,219]",219,0,203,3,"Mut1","A3"
"Loc03","(219,220]",220,255,145,3,"Mut1","A3"
"Loc03","(220,221]",221,0,439,3,"Mut1","A3"
"Loc03","(221,222]",222,208,78,3,"Mut1","A3"
"Loc03","(222,223]",223,0,229,3,"Mut1","A3"
"Loc03","(223,224]",224,837,187,3,"Mut1","A3"
"Loc03","(224,225]",225,1198,491,3,"Mut1","A3"
"Loc03","(225,226]",226,331,799,3,"Mut1","A3"
"Loc03","(226,227]",227,240,19,3,"Mut1","A3"
"Loc03","(227,228]",228,1648,1,3,"Mut1","A3"
"Loc03","(228,229]",229,1,107,3,"Mut1","A3"
"Loc03","(229,230]",230,2766,48,3,"Mut1","A3"
"Loc03","(230,231]",231,1554,123,3,"Mut1","A3"
"Loc03","(231,232]",232,709,182,3,"Mut1","A3"
"Loc03","(232,233]",233,492,0,3,"Mut1","A3"
"Loc03","(233,234]",234,414,165,3,"Mut1","A3"
"Loc03","(234,235]",235,671,26,3,"Mut1","A3"
"Loc03","(235,236]",236,0,832,3,"Mut1","A3"
"Loc03","(236,237]",237,747,0,3,"Mut1","A3"
"Loc03","(237,238]",238,719,0,3,"Mut1","A3"
"Loc03","(238,239]",239,261,0,3,"Mut1","A3"
"Loc03","(239,240]",240,1115,0,3,"Mut1","A3"
"Loc04","(-0.24,1]",1,489,2,4,"Mut1","A4"
"Loc04","(1,2.01]",2,679,0,4,"Mut1","A4"
"Loc04","(2.01,3.01]",3,301,34,4,"Mut1","A4"
"Loc04","(3.01,4.02]",4,0,245,4,"Mut1","A4"
"Loc04","(4.02,5.02]",5,672,0,4,"Mut1","A4"
"Loc04","(5.02,6.03]",6,99,362,4,"Mut1","A4"
"Loc04","(6.03,7.03]",7,0,0,4,"Mut1","A4"
"Loc04","(7.03,8.03]",8,0,0,4,"Mut1","A4"
"Loc04","(8.03,9.04]",9,219,0,4,"Mut1","A4"
"Loc04","(9.04,10]",10,0,354,4,"Mut1","A4"
"Loc04","(10,11]",11,443,569,4,"Mut1","A4"
"Loc04","(11,12.1]",12,192,258,4,"Mut1","A4"
"Loc04","(12.1,13.1]",13,0,61,4,"Mut1","A4"
"Loc04","(13.1,14.1]",14,0,16,4,"Mut1","A4"
"Loc04","(14.1,15.1]",15,0,216,4,"Mut1","A4"
"Loc04","(15.1,16.1]",16,246,91,4,"Mut1","A4"
"Loc04","(16.1,17.1]",17,576,394,4,"Mut1","A4"
"Loc04","(17.1,18.1]",18,48,10,4,"Mut1","A4"
"Loc04","(18.1,19.1]",19,397,306,4,"Mut1","A4"
"Loc04","(19.1,20.1]",20,472,0,4,"Mut1","A4"
"Loc04","(20.1,21.1]",21,0,0,4,"Mut1","A4"
"Loc04","(21.1,22.1]",22,276,0,4,"Mut1","A4"
"Loc04","(22.1,23.1]",23,0,0,4,"Mut1","A4"
"Loc04","(23.1,24.1]",24,0,0,4,"Mut1","A4"
"Loc04","(24.1,25.1]",25,0,0,4,"Mut1","A4"
"Loc04","(25.1,26.1]",26,0,0,4,"Mut1","A4"
"Loc04","(26.1,27.1]",27,0,0,4,"Mut1","A4"
"Loc04","(27.1,28.1]",28,0,0,4,"Mut1","A4"
"Loc04","(28.1,29.1]",29,0,0,4,"Mut1","A4"
"Loc04","(29.1,30.1]",30,0,1,4,"Mut1","A4"
"Loc04","(30.1,31.1]",31,0,0,4,"Mut1","A4"
"Loc04","(31.1,32.1]",32,0,0,4,"Mut1","A4"
"Loc04","(32.1,33.1]",33,0,1069,4,"Mut1","A4"
"Loc04","(33.1,34.1]",34,0,116,4,"Mut1","A4"
"Loc04","(34.1,35.1]",35,376,1311,4,"Mut1","A4"
"Loc04","(35.1,36.2]",36,287,160,4,"Mut1","A4"
"Loc04","(36.2,37.2]",37,259,210,4,"Mut1","A4"
"Loc04","(37.2,38.2]",38,200,268,4,"Mut1","A4"
"Loc04","(38.2,39.2]",39,83,0,4,"Mut1","A4"
"Loc04","(39.2,40.2]",40,524,140,4,"Mut1","A4"
"Loc04","(40.2,41.2]",41,6,495,4,"Mut1","A4"
"Loc04","(41.2,42.2]",42,121,0,4,"Mut1","A4"
"Loc04","(42.2,43.2]",43,0,472,4,"Mut1","A4"
"Loc04","(43.2,44.2]",44,349,423,4,"Mut1","A4"
"Loc04","(44.2,45.2]",45,404,0,4,"Mut1","A4"
"Loc04","(45.2,46.2]",46,1883,0,4,"Mut1","A4"
"Loc04","(46.2,47.2]",47,4,171,4,"Mut1","A4"
"Loc04","(47.2,48.2]",48,0,0,4,"Mut1","A4"
"Loc04","(48.2,49.2]",49,0,0,4,"Mut1","A4"
"Loc04","(49.2,50.2]",50,0,0,4,"Mut1","A4"
"Loc04","(50.2,51.2]",51,0,229,4,"Mut1","A4"
"Loc04","(51.2,52.2]",52,0,99,4,"Mut1","A4"
"Loc04","(52.2,53.2]",53,0,181,4,"Mut1","A4"
"Loc04","(53.2,54.2]",54,0,122,4,"Mut1","A4"
"Loc04","(54.2,55.2]",55,0,1137,4,"Mut1","A4"
"Loc04","(55.2,56.2]",56,0,444,4,"Mut1","A4"
"Loc04","(56.2,57.2]",57,0,0,4,"Mut1","A4"
"Loc04","(57.2,58.2]",58,0,0,4,"Mut1","A4"
"Loc04","(58.2,59.2]",59,0,0,4,"Mut1","A4"
"Loc04","(59.2,60.3]",60,512,0,4,"Mut1","A4"
"Loc04","(60.3,61.3]",61,3012,1014,4,"Mut1","A4"
"Loc04","(61.3,62.3]",62,965,1282,4,"Mut1","A4"
"Loc04","(62.3,63.3]",63,564,304,4,"Mut1","A4"
"Loc04","(63.3,64.3]",64,1738,0,4,"Mut1","A4"
"Loc04","(64.3,65.3]",65,0,11,4,"Mut1","A4"
"Loc04","(65.3,66.3]",66,0,2,4,"Mut1","A4"
"Loc04","(66.3,67.3]",67,0,0,4,"Mut1","A4"
"Loc04","(67.3,68.3]",68,0,0,4,"Mut1","A4"
"Loc04","(68.3,69.3]",69,0,0,4,"Mut1","A4"
"Loc04","(69.3,70.3]",70,0,0,4,"Mut1","A4"
"Loc04","(70.3,71.3]",71,0,0,4,"Mut1","A4"
"Loc04","(71.3,72.3]",72,0,0,4,"Mut1","A4"
"Loc04","(72.3,73.3]",73,0,0,4,"Mut1","A4"
"Loc04","(73.3,74.3]",74,0,0,4,"Mut1","A4"
"Loc04","(74.3,75.3]",75,0,0,4,"Mut1","A4"
"Loc04","(75.3,76.3]",76,0,0,4,"Mut1","A4"
"Loc04","(76.3,77.3]",77,0,0,4,"Mut1","A4"
"Loc04","(77.3,78.3]",78,0,0,4,"Mut1","A4"
"Loc04","(78.3,79.3]",79,0,0,4,"Mut1","A4"
"Loc04","(79.3,80.3]",80,0,0,4,"Mut1","A4"
"Loc04","(80.3,81.3]",81,0,0,4,"Mut1","A4"
"Loc04","(81.3,82.3]",82,0,0,4,"Mut1","A4"
"Loc04","(82.3,83.3]",83,0,0,4,"Mut1","A4"
"Loc04","(83.3,84.4]",84,0,0,4,"Mut1","A4"
"Loc04","(84.4,85.4]",85,0,0,4,"Mut1","A4"
"Loc04","(85.4,86.4]",86,0,0,4,"Mut1","A4"
"Loc04","(86.4,87.4]",87,0,0,4,"Mut1","A4"
"Loc04","(87.4,88.4]",88,0,0,4,"Mut1","A4"
"Loc04","(88.4,89.4]",89,0,10,4,"Mut1","A4"
"Loc04","(89.4,90.4]",90,0,46,4,"Mut1","A4"
"Loc04","(90.4,91.4]",91,0,27,4,"Mut1","A4"
"Loc04","(91.4,92.4]",92,0,30,4,"Mut1","A4"
"Loc04","(92.4,93.4]",93,0,53,4,"Mut1","A4"
"Loc04","(93.4,94.4]",94,0,0,4,"Mut1","A4"
"Loc04","(94.4,95.4]",95,794,0,4,"Mut1","A4"
"Loc04","(95.4,96.4]",96,0,0,4,"Mut1","A4"
"Loc04","(96.4,97.4]",97,0,0,4,"Mut1","A4"
"Loc04","(97.4,98.4]",98,0,2,4,"Mut1","A4"
"Loc04","(98.4,99.4]",99,0,0,4,"Mut1","A4"
"Loc04","(99.4,100]",100,0,0,4,"Mut1","A4"
"Loc04","(100,101]",101,0,0,4,"Mut1","A4"
"Loc04","(101,102]",102,0,0,4,"Mut1","A4"
"Loc04","(102,103]",103,0,0,4,"Mut1","A4"
"Loc04","(103,104]",104,0,0,4,"Mut1","A4"
"Loc04","(104,105]",105,0,0,4,"Mut1","A4"
"Loc04","(105,106]",106,0,0,4,"Mut1","A4"
"Loc04","(106,107]",107,0,0,4,"Mut1","A4"
"Loc04","(107,108]",108,0,0,4,"Mut1","A4"
"Loc04","(108,109]",109,0,0,4,"Mut1","A4"
"Loc04","(109,110]",110,0,0,4,"Mut1","A4"
"Loc04","(110,111]",111,0,0,4,"Mut1","A4"
